Date,Open,High,Low,Close,Adj Close,Volume,Name,Surname,Date_Practice,Percentage_change
2017-05-10 00:00:00+00:00,11.53,11.63,11.18,11.42,11.42,2636400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.5611448395
2017-05-11 00:00:00+00:00,11.34,11.39,11.015,11.16,11.16,4611900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.6754850088
2017-05-12 00:00:00+00:00,11.09,11.33,10.91,11.26,11.26,3622800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-2.254283138
2017-05-15 00:00:00+00:00,11.28,11.54,11.26,11.32,11.32,2116600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.6843971630999999
2017-05-16 00:00:00+00:00,12.9,14.11,12.866,13.73,13.73,18323000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,12.5581395349
2017-05-17 00:00:00+00:00,13.4,13.67,12.77,12.94,12.94,5089600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,3.7313432836000002
2017-05-18 00:00:00+00:00,12.88,13.26,12.71,13.13,13.13,2713200,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-4.0372670807
2017-05-19 00:00:00+00:00,13.15,13.38,13.03,13.31,13.31,1816300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.0532319392
2017-05-22 00:00:00+00:00,13.34,13.41,12.955,13.15,13.15,2012100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.4242878561
2017-05-23 00:00:00+00:00,13.25,13.36,12.98,13.31,13.31,1778100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.6792452830000001
2017-05-24 00:00:00+00:00,13.32,13.48,13.15,13.4,13.4,1189100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.5255255255
2017-05-25 00:00:00+00:00,13.14,13.33,12.96,13.18,13.18,1228400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.3698630137
2017-05-26 00:00:00+00:00,13.11,13.49,13.02,13.45,13.45,1176800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.2288329519
2017-05-30 00:00:00+00:00,13.45,13.6,13.24,13.36,13.36,802600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.5278810409
2017-05-31 00:00:00+00:00,13.46,13.46,13.15,13.41,13.41,928600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.0742942051
2017-06-01 00:00:00+00:00,13.36,13.67,13.25,13.55,13.55,1791100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.7485029940000001
2017-06-02 00:00:00+00:00,13.64,13.7,13.36,13.47,13.47,1426000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.0527859238
2017-06-05 00:00:00+00:00,13.44,13.62,13.34,13.54,13.54,1985500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.4880952381
2017-06-06 00:00:00+00:00,13.58,13.71,13.34,13.49,13.49,1310500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.0309278351
2017-06-07 00:00:00+00:00,13.47,13.55,13.31,13.43,13.43,2474300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.8166295471
2017-06-08 00:00:00+00:00,13.41,13.95,13.31,13.92,13.92,1717500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.4474272931
2017-06-09 00:00:00+00:00,13.97,14.04,13.17,13.45,13.45,2083500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,4.0085898354
2017-06-12 00:00:00+00:00,13.35,13.455,13.12,13.26,13.26,2356300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-4.6441947566
2017-06-13 00:00:00+00:00,13.31,13.89,13.31,13.64,13.64,5086600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.30052592040000004
2017-06-14 00:00:00+00:00,13.67,13.78,13.42,13.57,13.57,1337800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.6335040234
2017-06-15 00:00:00+00:00,13.42,13.87,13.42,13.85,13.85,1297500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.8628912072000001
2017-06-16 00:00:00+00:00,13.6,14.125,13.595,13.67,13.67,2811000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.3235294118
2017-06-19 00:00:00+00:00,13.72,14.23,13.72,14.2,14.2,1564500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.8746355685
2017-06-20 00:00:00+00:00,14.15,14.37,13.93,13.98,13.98,1190900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,3.038869258
2017-06-21 00:00:00+00:00,13.86,14.35,13.79,14.2,14.2,1434600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-2.0923520924
2017-06-22 00:00:00+00:00,14.42,15.02,14.32,14.68,14.68,3477800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,3.8834951456
2017-06-23 00:00:00+00:00,15.0,15.29,14.57,15.24,15.24,3422600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,3.8666666667
2017-06-26 00:00:00+00:00,15.33,15.46,14.97,15.27,15.27,1915300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.1526418787
2017-06-27 00:00:00+00:00,15.2,15.27,14.56,14.8,14.8,1815700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.8552631579000001
2017-06-28 00:00:00+00:00,15.02,15.2,14.68,15.19,15.19,1564900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.1984021304999999
2017-06-29 00:00:00+00:00,15.16,15.16,14.51,14.97,14.97,1370300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.9234828496
2017-06-30 00:00:00+00:00,14.98,15.14,14.9,15.0,15.0,856900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.2016021362
2017-07-03 00:00:00+00:00,15.0,15.0,14.49,14.72,14.72,582400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.1333333333
2017-07-05 00:00:00+00:00,14.77,15.07,14.68,14.89,14.89,1204400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.5572105619
2017-07-06 00:00:00+00:00,14.77,14.89,14.53,14.63,14.63,843900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.0
2017-07-07 00:00:00+00:00,14.73,15.15,14.69,15.02,15.02,1243300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.2715546504
2017-07-10 00:00:00+00:00,15.01,15.14,14.835,15.01,15.01,841400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.8654230513
2017-07-11 00:00:00+00:00,14.9,15.04,14.62,14.82,14.82,1607900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.7382550336
2017-07-12 00:00:00+00:00,14.97,15.145,14.87,14.93,14.93,1088400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.4676018704
2017-07-13 00:00:00+00:00,14.93,15.2,14.83,15.18,15.18,960100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.2679169457
2017-07-14 00:00:00+00:00,15.23,15.29,15.05,15.06,15.06,546800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.9697964544
2017-07-17 00:00:00+00:00,15.07,15.21,14.72,14.77,14.77,799700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.0617120106
2017-07-18 00:00:00+00:00,14.76,14.97,14.54,14.91,14.91,991200,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-2.1002710027
2017-07-19 00:00:00+00:00,15.02,15.02,14.52,14.6,14.6,963200,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.7310252996000002
2017-07-20 00:00:00+00:00,14.71,14.75,14.485,14.5,14.5,805100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-2.1074099252
2017-07-21 00:00:00+00:00,14.62,14.63,14.3,14.62,14.62,1870900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.6155950752
2017-07-24 00:00:00+00:00,14.6,14.779,14.44,14.49,14.49,852100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.1369863014
2017-07-25 00:00:00+00:00,14.53,14.685,14.29,14.65,14.65,648200,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.48176187200000004
2017-07-26 00:00:00+00:00,14.65,15.07,14.65,14.92,14.92,1121900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.8191126280000001
2017-07-27 00:00:00+00:00,14.99,15.05,14.386,14.84,14.84,999700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.2681787859
2017-07-28 00:00:00+00:00,14.72,15.01,14.61,14.64,14.64,867800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.8342391304
2017-07-31 00:00:00+00:00,14.65,14.76,14.27,14.37,14.37,957600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.47781569970000004
2017-08-01 00:00:00+00:00,14.39,14.47,14.15,14.31,14.31,1317900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.8068102849
2017-08-02 00:00:00+00:00,14.4,14.422,13.94,14.02,14.02,1202500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.0694444444
2017-08-03 00:00:00+00:00,14.05,14.29,13.58,13.59,13.59,2612900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-2.4911032028
2017-08-04 00:00:00+00:00,15.49,16.0,14.82,15.15,15.15,5164100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,9.2963202066
2017-08-07 00:00:00+00:00,15.21,15.69,15.2,15.46,15.46,2726300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.8408941486
2017-08-08 00:00:00+00:00,15.4,15.91,15.32,15.62,15.62,3269900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.2337662338
2017-08-09 00:00:00+00:00,15.36,15.94,15.13,15.85,15.85,2734000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.2604166667
2017-08-10 00:00:00+00:00,15.77,15.96,15.41,15.9,15.9,3343000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.5998731769
2017-08-11 00:00:00+00:00,16.0,16.690001,15.901,16.219999,16.219999,3050100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.4375
2017-08-14 00:00:00+00:00,16.309999,16.389999,16.013,16.190001,16.190001,1676900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.9006684182
2017-08-15 00:00:00+00:00,16.18,16.245001,15.53,15.64,15.64,3736300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.8034548826
2017-08-16 00:00:00+00:00,15.66,15.87,15.47,15.6,15.6,2019700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-3.3205619413
2017-08-17 00:00:00+00:00,15.53,15.68,15.31,15.58,15.58,2019400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.8370895042000001
2017-08-18 00:00:00+00:00,15.44,15.72,15.4,15.59,15.59,1513800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.5829015544
2017-08-21 00:00:00+00:00,15.53,15.63,15.39,15.43,15.43,1069900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.5795235029
2017-08-22 00:00:00+00:00,15.51,15.69,15.46,15.63,15.63,731500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.1289490651
2017-08-23 00:00:00+00:00,15.54,15.65,15.54,15.61,15.61,724200,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.19305019310000002
2017-08-24 00:00:00+00:00,15.63,15.86,15.46,15.84,15.84,1413900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.575815739
2017-08-25 00:00:00+00:00,16.0,16.030001,15.44,15.64,15.64,990200,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.3125
2017-08-28 00:00:00+00:00,15.75,15.9,15.64,15.83,15.83,2429400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.5873015873
2017-08-29 00:00:00+00:00,15.74,16.059999,15.64,16.030001,16.030001,1474300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.0635324015
2017-08-30 00:00:00+00:00,16.0,16.389999,15.92,16.17,16.17,980900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.625
2017-08-31 00:00:00+00:00,16.26,16.6,16.26,16.370001,16.370001,1202100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.5990159902
2017-09-01 00:00:00+00:00,16.43,16.530001,16.18,16.309999,16.309999,633100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.0346926354
2017-09-05 00:00:00+00:00,16.16,16.424999,16.021,16.32,16.32,1364000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.6707920792
2017-09-06 00:00:00+00:00,16.27,16.629999,16.08,16.620001,16.620001,2308600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.676090965
2017-09-07 00:00:00+00:00,16.959999,17.49,16.905001,17.0,17.0,3339300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,4.0683905701
2017-09-08 00:00:00+00:00,16.940001,17.15,16.780001,16.879999,16.879999,1282300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.1180519411
2017-09-11 00:00:00+00:00,17.0,17.355,16.889999,17.34,17.34,1379000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.3529352941
2017-09-12 00:00:00+00:00,17.290001,17.82,17.27,17.620001,17.620001,1538800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.677275785
2017-09-13 00:00:00+00:00,17.639999,17.808001,17.530001,17.790001,17.790001,1270000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.9841157587
2017-09-14 00:00:00+00:00,17.790001,17.9,17.559999,17.76,17.76,965300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.8431815153000001
2017-09-15 00:00:00+00:00,17.799999,17.82,17.040001,17.17,17.17,4674100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.0561685425
2017-09-18 00:00:00+00:00,17.27,17.329,17.01,17.129999,17.129999,1758800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-3.0688998263
2017-09-19 00:00:00+00:00,17.209999,17.308001,17.030001,17.17,17.17,2182000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.3486403457
2017-09-20 00:00:00+00:00,17.190001,17.290001,16.85,17.18,17.18,1981400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.11633507180000001
2017-09-21 00:00:00+00:00,17.17,17.190001,17.01,17.110001,17.110001,837900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.1164880606
2017-09-22 00:00:00+00:00,16.99,17.209999,16.99,17.110001,17.110001,777800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.0594467334
2017-09-25 00:00:00+00:00,16.950001,17.139999,16.809999,16.9,16.9,1405600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.235982287
2017-09-26 00:00:00+00:00,16.9,17.110001,16.9,17.040001,17.040001,770800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.2958639053
2017-09-27 00:00:00+00:00,17.17,17.190001,16.645,16.959999,16.959999,1752700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.5725101922
2017-09-28 00:00:00+00:00,16.889999,17.07,16.780001,16.82,16.82,1145400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.6577916907999999
2017-09-29 00:00:00+00:00,16.790001,16.975,16.764999,16.879999,16.879999,1432000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.5955806673
2017-10-02 00:00:00+00:00,16.959999,17.32,16.9,17.200001,17.200001,1349100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.0023467572
2017-10-03 00:00:00+00:00,17.26,17.360001,16.84,17.030001,17.030001,1401700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.7381286211
2017-10-04 00:00:00+00:00,16.870001,16.99,16.41,16.549999,16.549999,1329000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-2.311790023
2017-10-05 00:00:00+00:00,16.559999,16.57,16.219999,16.5,16.5,1944800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.8719928666999999
2017-10-06 00:00:00+00:00,16.52,16.9,16.48,16.719999,16.719999,1817200,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.2421246973
2017-10-09 00:00:00+00:00,16.700001,16.76,16.375,16.469999,16.469999,954500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.0778502349
2017-10-10 00:00:00+00:00,16.52,16.620001,16.325001,16.4,16.4,952600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.089594431
2017-10-11 00:00:00+00:00,16.450001,16.52,16.24,16.34,16.34,768900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.42552581
2017-10-12 00:00:00+00:00,16.299999,16.395,16.190001,16.200001,16.200001,952200,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.9202577252
2017-10-13 00:00:00+00:00,16.200001,16.629999,16.190001,16.51,16.51,749900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.6172715668000001
2017-10-16 00:00:00+00:00,16.559999,16.6,16.33,16.360001,16.360001,623900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.1739010975
2017-10-17 00:00:00+00:00,16.33,16.389999,16.120001,16.200001,16.200001,745900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.4084445804999999
2017-10-18 00:00:00+00:00,16.209999,16.41,16.209999,16.360001,16.360001,505100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.7402899901000001
2017-10-19 00:00:00+00:00,16.35,16.389999,15.93,16.190001,16.190001,1066400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.8562752294
2017-10-20 00:00:00+00:00,16.299999,16.549999,16.15,16.379999,16.379999,722400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.30675462000000003
2017-10-23 00:00:00+00:00,15.65,16.305,15.27,15.76,15.76,2963700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-4.1533482428
2017-10-24 00:00:00+00:00,15.75,15.86,15.49,15.74,15.74,1373800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.6349206349000001
2017-10-25 00:00:00+00:00,15.78,16.139999,15.735,15.81,15.81,1256600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.1901140684
2017-10-26 00:00:00+00:00,15.85,16.469999,15.85,16.27,16.27,1736600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.44164037850000004
2017-10-27 00:00:00+00:00,16.35,16.860001,16.33,16.75,16.75,1443600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,3.0581039755
2017-10-30 00:00:00+00:00,16.790001,16.790001,16.5,16.709999,16.709999,828500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.6206133043
2017-10-31 00:00:00+00:00,16.719999,16.889999,16.549999,16.700001,16.700001,1177300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.4186722738
2017-11-01 00:00:00+00:00,16.75,16.83,16.48,16.73,16.73,1209800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.17911044780000002
2017-11-02 00:00:00+00:00,16.67,16.700001,16.219999,16.5,16.5,1113600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.47990401920000003
2017-11-03 00:00:00+00:00,16.469999,16.91,16.43,16.59,16.59,2458000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.2143352286
2017-11-06 00:00:00+00:00,16.629999,17.299999,16.389999,17.15,17.15,3439100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.9621167145
2017-11-07 00:00:00+00:00,17.59,17.6,16.549999,16.860001,16.860001,3839600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,5.457652075
2017-11-08 00:00:00+00:00,16.709999,16.92,16.290001,16.51,16.51,2043000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-5.2663138998
2017-11-09 00:00:00+00:00,16.24,16.610001,16.08,16.51,16.51,1947300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-2.8940825123
2017-11-10 00:00:00+00:00,16.450001,16.75,16.35,16.719999,16.719999,1043000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.2766017460999999
2017-11-13 00:00:00+00:00,16.690001,16.84,16.58,16.65,16.65,994700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.4379867323
2017-11-14 00:00:00+00:00,16.709999,17.110001,16.530001,16.59,16.59,1785100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.11967684740000001
2017-11-15 00:00:00+00:00,16.51,16.860001,16.301001,16.469999,16.469999,2063000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.2113809812
2017-11-16 00:00:00+00:00,16.58,16.879999,16.395,16.42,16.42,6425300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.4221954162
2017-11-17 00:00:00+00:00,16.42,16.75,16.41,16.469999,16.469999,2198900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.9744214373000001
2017-11-20 00:00:00+00:00,16.93,16.93,16.465,16.65,16.65,2807000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,3.0124040165
2017-11-21 00:00:00+00:00,16.709999,17.059999,16.57,16.93,16.93,1621700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.3165829633000001
2017-11-22 00:00:00+00:00,16.700001,17.08,16.700001,16.870001,16.870001,1530600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.059868259900000005
2017-11-24 00:00:00+00:00,16.879999,17.43,16.84,17.120001,17.120001,1085500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.0663389257
2017-11-27 00:00:00+00:00,17.129999,17.360001,16.969999,16.98,16.98,2234100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.4594279895
2017-11-28 00:00:00+00:00,16.809999,17.129999,16.705,16.98,16.98,2369100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.9036289056000002
2017-11-29 00:00:00+00:00,17.040001,17.370001,16.17,16.32,16.32,1991400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.3497769161
2017-11-30 00:00:00+00:00,16.360001,16.6,16.129999,16.459999,16.459999,2145500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-4.1564789635
2017-12-01 00:00:00+00:00,16.450001,17.129999,16.35,16.83,16.83,2922700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.5471124287
2017-12-04 00:00:00+00:00,17.09,18.135,17.040001,17.91,17.91,5026900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,3.7448741954
2017-12-05 00:00:00+00:00,17.799999,18.5,17.655001,18.190001,18.190001,4200300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,3.9887586511
2017-12-06 00:00:00+00:00,18.219999,18.76,18.115,18.74,18.74,2709600,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.3051592923
2017-12-07 00:00:00+00:00,18.83,19.09,18.67,18.959999,18.959999,2499200,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,3.2395167286
2017-12-08 00:00:00+00:00,19.09,19.52,18.92,19.32,19.32,3252300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.3619696176
2017-12-11 00:00:00+00:00,19.41,19.959999,19.200001,19.93,19.93,3619700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.6486347244
2017-12-12 00:00:00+00:00,20.0,20.25,19.82,20.209999,20.209999,2437100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.95
2017-12-13 00:00:00+00:00,20.209999,20.450001,19.92,20.16,20.16,2353500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.039084663
2017-12-14 00:00:00+00:00,20.15,20.33,19.98,20.139999,20.139999,2457300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.2977617866
2017-12-15 00:00:00+00:00,20.139999,20.540001,20.07,20.5,20.5,3104700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.0496574007
2017-12-18 00:00:00+00:00,20.6,20.92,20.6,20.77,20.77,1617300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,2.2330145631000002
2017-12-19 00:00:00+00:00,20.809999,20.860001,20.26,20.309999,20.309999,1870500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.009125469
2017-12-20 00:00:00+00:00,20.360001,20.84,20.34,20.719999,20.719999,1291100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-2.2102061783
2017-12-21 00:00:00+00:00,21.0,21.860001,21.0,21.76,21.76,2974800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,3.0476142857
2017-12-22 00:00:00+00:00,21.75,21.809999,21.459999,21.690001,21.690001,2043900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,3.4482758621
2017-12-26 00:00:00+00:00,21.65,21.83,21.546,21.75,21.75,2648900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.4618937644
2017-12-27 00:00:00+00:00,21.690001,21.74,20.799999,20.82,20.82,1766900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.1844213838
2017-12-28 00:00:00+00:00,20.889999,20.959999,20.57,20.65,20.65,1514000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-3.8295932901
2017-12-29 00:00:00+00:00,20.67,20.68,20.34,20.450001,20.450001,1285900,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.0643396226
2018-01-02 00:00:00+00:00,20.5,21.030001,20.5,20.83,20.83,1899000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.8292682927
2018-01-03 00:00:00+00:00,20.84,20.889999,20.17,20.41,20.41,2231400,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.6314779271000002
2018-01-04 00:00:00+00:00,20.459999,20.559999,20.09,20.23,20.23,2004000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.8572874808000002
2018-01-05 00:00:00+00:00,20.33,20.33,19.309999,20.25,20.25,2380200,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.6394441712000001
2018-01-08 00:00:00+00:00,20.24,20.379999,19.91,20.32,20.32,1918800,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-0.4446640316
2018-01-09 00:00:00+00:00,20.35,21.120001,20.120001,20.9,20.9,2517500,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.5405405405
2018-01-10 00:00:00+00:00,20.66,20.959999,19.67,20.26,20.26,2651200,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,1.5004840271000002
2018-01-11 00:00:00+00:00,20.32,20.6,20.27,20.559999,20.559999,782100,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.6732283465000002
2018-01-12 00:00:00+00:00,19.66,19.700001,18.9,19.540001,19.540001,3056000,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-3.3570701933000002
2018-01-16 00:00:00+00:00,19.73,20.1,19.33,19.35,19.35,1444700,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,0.35478966040000004
2018-01-17 00:00:00+00:00,19.440001,19.83,19.440001,19.74,19.74,788300,Aruzhan,Seitkul,2022-09-07T00:00:00.000Z,-1.4917643266
